,device,time_start,time_stop,date,status,type
463,69823,2020-08-22T10:05:25.716Z,2020-08-22T10:35:25.716Z,2020-08-22 10:35:25.723371,Error uploading data,analysis
464,69823,2020-08-22T10:35:25.809Z,2020-08-22T11:05:25.809Z,2020-08-22 11:05:25.816292,Error uploading data,analysis
465,69823,2020-08-22T11:05:25.908Z,2020-08-22T11:35:25.908Z,2020-08-22 11:35:25.914950,Error uploading data,analysis
466,69823,2020-08-22T11:35:25.986Z,2020-08-22T12:05:25.986Z,2020-08-22 12:05:25.994162,Error uploading data,analysis
467,69823,2020-08-22T12:05:26.109Z,2020-08-22T12:35:26.109Z,2020-08-22 12:35:26.116033,Error uploading data,analysis
468,69823,2020-08-22T12:35:26.214Z,2020-08-22T13:05:26.214Z,2020-08-22 13:05:26.220761,Error uploading data,analysis
469,69823,2020-08-22T13:05:26.328Z,2020-08-22T13:35:26.328Z,2020-08-22 13:35:26.337645,Error uploading data,analysis
470,69823,2020-08-22T13:35:26.435Z,2020-08-22T14:05:26.435Z,2020-08-22 14:05:26.441991,Error uploading data,analysis
471,69823,2020-08-22T14:05:26.547Z,2020-08-22T14:35:26.547Z,2020-08-22 14:35:26.553482,Error uploading data,analysis
472,69823,2020-08-22T14:35:26.629Z,2020-08-22T15:05:26.629Z,2020-08-22 15:05:26.635885,Error uploading data,analysis
473,69823,2020-08-22T15:05:26.710Z,2020-08-22T15:35:26.710Z,2020-08-22 15:35:26.716283,Error uploading data,analysis
474,69823,2020-08-22T15:35:26.811Z,2020-08-22T16:05:26.811Z,2020-08-22 16:05:26.819503,Error uploading data,analysis
475,69823,2020-08-22T16:05:26.901Z,2020-08-22T16:35:26.901Z,2020-08-22 16:35:26.908618,Error uploading data,analysis
476,69823,2020-08-22T16:35:27.008Z,2020-08-22T17:05:27.008Z,2020-08-22 17:05:27.017226,Error uploading data,analysis
477,69823,2020-08-22T17:05:27.101Z,2020-08-22T17:35:27.101Z,2020-08-22 17:35:27.110019,Error uploading data,analysis
478,69823,2020-08-22T17:35:27.215Z,2020-08-22T18:05:27.215Z,2020-08-22 18:05:27.223990,Error uploading data,analysis
479,69823,2020-08-22T18:05:27.308Z,2020-08-22T18:35:27.308Z,2020-08-22 18:35:27.316290,Error uploading data,analysis
480,69823,2020-08-22T18:35:27.404Z,2020-08-22T19:05:27.404Z,2020-08-22 19:05:27.411295,Error uploading data,analysis
481,69823,2020-08-22T19:05:27.520Z,2020-08-22T19:35:27.520Z,2020-08-22 19:35:27.527710,Error uploading data,analysis
482,69823,2020-08-22T19:35:27.623Z,2020-08-22T20:05:27.623Z,2020-08-22 20:05:27.630573,Error uploading data,analysis
483,69823,2020-08-22T20:05:27.718Z,2020-08-22T20:35:27.718Z,2020-08-22 20:35:27.725105,Error uploading data,analysis
484,69823,2020-08-22T20:35:27.772Z,2020-08-22T21:05:27.772Z,2020-08-22 21:05:27.781443,Error uploading data,analysis
485,69823,2020-08-22T21:05:27.865Z,2020-08-22T21:35:27.865Z,2020-08-22 21:35:27.872836,Error uploading data,analysis
486,69823,2020-08-22T21:35:27.919Z,2020-08-22T22:05:27.919Z,2020-08-22 22:05:27.928717,Error uploading data,analysis
487,69823,2020-08-22T22:05:28.019Z,2020-08-22T22:35:28.019Z,2020-08-22 22:35:28.025969,Error uploading data,analysis
488,69823,2020-08-22T22:35:28.137Z,2020-08-22T23:05:28.137Z,2020-08-22 23:05:28.146918,Error uploading data,analysis
489,69823,2020-08-22T23:05:28.242Z,2020-08-22T23:35:28.242Z,2020-08-22 23:35:28.250609,Error uploading data,analysis
490,69823,2020-08-22T23:35:28.343Z,2020-08-23T00:05:28.343Z,2020-08-23 00:05:28.350792,Error uploading data,analysis
491,69823,2020-08-23T00:05:28.456Z,2020-08-23T00:35:28.456Z,2020-08-23 00:35:28.464671,Error uploading data,analysis
492,69823,2020-08-23T00:35:28.517Z,2020-08-23T01:05:28.517Z,2020-08-23 01:05:28.525476,Error uploading data,analysis
493,69823,2020-08-23T01:05:28.634Z,2020-08-23T01:35:28.634Z,2020-08-23 01:35:28.641699,Error uploading data,analysis
494,69823,2020-08-23T01:35:28.740Z,2020-08-23T02:05:28.740Z,2020-08-23 02:05:28.747433,Error uploading data,analysis
495,69823,2020-08-23T02:05:28.860Z,2020-08-23T02:35:28.860Z,2020-08-23 02:35:28.868457,Error uploading data,analysis
496,69823,2020-08-23T02:35:28.977Z,2020-08-23T03:05:28.977Z,2020-08-23 03:05:28.985253,Error uploading data,analysis
497,69823,2020-08-23T03:05:29.061Z,2020-08-23T03:35:29.061Z,2020-08-23 03:35:29.068165,Error uploading data,analysis
498,69823,2020-08-23T03:35:29.178Z,2020-08-23T04:05:29.178Z,2020-08-23 04:05:29.186564,Error uploading data,analysis
499,69823,2020-08-23T04:05:29.297Z,2020-08-23T04:35:29.297Z,2020-08-23 04:35:29.306289,Error uploading data,analysis
500,69823,2020-08-23T04:35:29.418Z,2020-08-23T05:05:29.418Z,2020-08-23 05:05:29.424629,Error uploading data,analysis
501,69823,2020-08-23T05:05:29.530Z,2020-08-23T05:35:29.530Z,2020-08-23 05:35:29.537781,Error uploading data,analysis
502,69823,2020-08-23T05:35:29.579Z,2020-08-23T06:05:29.579Z,2020-08-23 06:05:29.586575,Error uploading data,analysis
503,69823,2020-08-23T06:05:29.686Z,2020-08-23T06:35:29.686Z,2020-08-23 06:35:29.694211,Error uploading data,analysis
504,69823,2020-08-23T06:35:29.799Z,2020-08-23T07:05:29.799Z,2020-08-23 07:05:29.807365,Error uploading data,analysis
505,69823,2020-08-23T07:05:29.862Z,2020-08-23T07:35:29.862Z,2020-08-23 07:35:29.869249,Error uploading data,analysis
506,69823,2020-08-23T07:35:29.951Z,2020-08-23T08:05:29.951Z,2020-08-23 08:05:29.957656,Error uploading data,analysis
507,69823,2020-08-23T08:05:30.006Z,2020-08-23T08:35:30.006Z,2020-08-23 08:35:30.013402,Error uploading data,analysis
508,69823,2020-08-23T08:35:30.092Z,2020-08-23T09:05:30.092Z,2020-08-23 09:05:30.099623,Error uploading data,analysis
509,69823,2020-08-23T09:05:30.200Z,2020-08-23T09:35:30.200Z,2020-08-23 09:35:30.207576,Error uploading data,analysis
510,69823,2020-08-23T09:35:30.311Z,2020-08-23T10:05:30.311Z,2020-08-23 10:05:30.318436,Error uploading data,analysis
511,69823,2020-08-23T10:05:30.352Z,2020-08-23T10:35:30.352Z,2020-08-23 10:35:30.359587,Error uploading data,analysis
512,69823,2020-08-23T10:35:30.449Z,2020-08-23T11:05:30.449Z,2020-08-23 11:05:30.456305,Error uploading data,analysis
513,69823,2020-08-23T11:05:30.510Z,2020-08-23T11:35:30.510Z,2020-08-23 11:35:30.517974,Error uploading data,analysis
514,69823,2020-08-23T11:35:30.560Z,2020-08-23T12:05:30.560Z,2020-08-23 12:05:30.567650,Error uploading data,analysis
515,69823,2020-08-23T12:05:30.586Z,2020-08-23T12:35:30.586Z,2020-08-23 12:35:30.595135,Error uploading data,analysis
516,69823,2020-08-23T12:35:30.666Z,2020-08-23T13:05:30.666Z,2020-08-23 13:05:30.673531,Error uploading data,analysis
517,69823,2020-08-23T13:05:30.787Z,2020-08-23T13:35:30.787Z,2020-08-23 13:35:30.795746,Error uploading data,analysis
518,69823,2020-08-23T13:35:30.885Z,2020-08-23T14:05:30.885Z,2020-08-23 14:05:30.892594,Error uploading data,analysis
519,69823,2020-08-23T14:05:30.974Z,2020-08-23T14:35:30.974Z,2020-08-23 14:35:30.983102,Error uploading data,analysis
520,69823,2020-08-23T14:35:31.094Z,2020-08-23T15:05:31.094Z,2020-08-23 15:05:31.102042,Error uploading data,analysis
521,69823,2020-08-23T15:05:31.130Z,2020-08-23T15:35:31.130Z,2020-08-23 15:35:31.137296,Error uploading data,analysis
522,69823,2020-08-23T15:35:31.191Z,2020-08-23T16:05:31.191Z,2020-08-23 16:05:31.200634,Error uploading data,analysis
523,69823,2020-08-23T16:05:31.310Z,2020-08-23T16:35:31.310Z,2020-08-23 16:35:31.317372,Error uploading data,analysis
524,69823,2020-08-23T16:35:31.410Z,2020-08-23T17:05:31.410Z,2020-08-23 17:05:31.419854,Error uploading data,analysis
525,69823,2020-08-23T17:05:31.510Z,2020-08-23T17:35:31.510Z,2020-08-23 17:35:31.519207,Error uploading data,analysis
526,69823,2020-08-23T17:35:31.631Z,2020-08-23T18:05:31.631Z,2020-08-23 18:05:31.639511,Error uploading data,analysis
527,69823,2020-08-23T18:05:31.653Z,2020-08-23T18:35:31.653Z,2020-08-23 18:35:31.659637,Error uploading data,analysis
528,69823,2020-08-23T18:35:31.760Z,2020-08-23T19:05:31.760Z,2020-08-23 19:05:31.767425,Error uploading data,analysis
529,69823,2020-08-23T19:05:31.860Z,2020-08-23T19:35:31.860Z,2020-08-23 19:35:31.868112,Error uploading data,analysis
530,69823,2020-08-23T19:35:31.948Z,2020-08-23T20:05:31.948Z,2020-08-23 20:05:31.955774,Error uploading data,analysis
531,69823,2020-08-23T20:05:32.060Z,2020-08-23T20:35:32.060Z,2020-08-23 20:35:32.070590,Error uploading data,analysis
532,69823,2020-08-23T20:35:32.129Z,2020-08-23T21:05:32.129Z,2020-08-23 21:05:32.138740,Error uploading data,analysis
533,69823,2020-08-23T21:05:32.215Z,2020-08-23T21:35:32.215Z,2020-08-23 21:35:32.221962,Error uploading data,analysis
534,69823,2020-08-23T21:35:32.331Z,2020-08-23T22:05:32.331Z,2020-08-23 22:05:32.339891,Error uploading data,analysis
535,69823,2020-08-23T22:05:32.443Z,2020-08-23T22:35:32.443Z,2020-08-23 22:35:32.450638,Error uploading data,analysis
536,69823,2020-08-23T22:35:32.538Z,2020-08-23T23:05:32.538Z,2020-08-23 23:05:32.545887,Error uploading data,analysis
537,69823,2020-08-23T23:05:32.633Z,2020-08-23T23:35:32.633Z,2020-08-23 23:35:32.641053,Error uploading data,analysis
538,69823,2020-08-23T23:35:32.734Z,2020-08-24T00:05:32.734Z,2020-08-24 00:05:32.744728,Error uploading data,analysis
539,69823,2020-08-24T00:05:32.849Z,2020-08-24T00:35:32.849Z,2020-08-24 00:35:32.856560,Error uploading data,analysis
540,69823,2020-08-24T00:35:32.966Z,2020-08-24T01:05:32.966Z,2020-08-24 01:05:32.975078,Error uploading data,analysis
541,69823,2020-08-24T01:05:33.076Z,2020-08-24T01:35:33.076Z,2020-08-24 01:35:33.082923,Error uploading data,analysis
542,69823,2020-08-24T01:35:33.158Z,2020-08-24T02:05:33.158Z,2020-08-24 02:05:33.166295,Error uploading data,analysis
543,69823,2020-08-24T02:05:33.249Z,2020-08-24T02:35:33.249Z,2020-08-24 02:35:33.257775,Error uploading data,analysis
544,69823,2020-08-24T02:35:33.323Z,2020-08-24T03:05:33.323Z,2020-08-24 03:05:33.330782,Error uploading data,analysis
545,69823,2020-08-24T03:05:33.369Z,2020-08-24T03:35:33.369Z,2020-08-24 03:35:33.378617,Error uploading data,analysis
546,69823,2020-08-24T03:35:33.479Z,2020-08-24T04:05:33.479Z,2020-08-24 04:05:33.487549,Error uploading data,analysis
547,69823,2020-08-24T04:05:33.598Z,2020-08-24T04:35:33.598Z,2020-08-24 04:35:33.606146,Error uploading data,analysis
548,69823,2020-08-24T04:35:33.648Z,2020-08-24T05:05:33.648Z,2020-08-24 05:05:33.655931,Error uploading data,analysis
549,69823,2020-08-24T05:05:33.715Z,2020-08-24T05:35:33.715Z,2020-08-24 05:35:33.722134,Error uploading data,analysis
550,69823,2020-08-24T05:35:33.827Z,2020-08-24T06:05:33.827Z,2020-08-24 06:05:33.834120,Error uploading data,analysis
551,69823,2020-08-24T06:05:33.910Z,2020-08-24T06:35:33.910Z,2020-08-24 06:35:33.919240,Error uploading data,analysis
552,69823,2020-08-24T06:35:34.019Z,2020-08-24T07:05:34.019Z,2020-08-24 07:05:34.026482,Error uploading data,analysis
553,69823,2020-08-24T07:05:34.060Z,2020-08-24T07:35:34.060Z,2020-08-24 07:35:34.066325,Error uploading data,analysis
554,69823,2020-08-24T07:35:34.163Z,2020-08-24T08:05:34.163Z,2020-08-24 08:05:34.171112,Error uploading data,analysis
555,69823,2020-08-24T08:05:34.259Z,2020-08-24T08:35:34.259Z,2020-08-24 08:35:34.266618,Error uploading data,analysis
556,69823,2020-08-24T08:35:34.361Z,2020-08-24T09:05:34.361Z,2020-08-24 09:05:34.369783,Error uploading data,analysis
557,69823,2020-08-24T09:05:34.463Z,2020-08-24T09:35:34.463Z,2020-08-24 09:35:34.470409,Error uploading data,analysis
558,69823,2020-08-24T09:35:34.511Z,2020-08-24T10:05:34.511Z,2020-08-24 10:05:34.518658,Error uploading data,analysis
559,69823,2020-08-24T10:05:34.617Z,2020-08-24T10:35:34.617Z,2020-08-24 10:35:34.625738,Error uploading data,analysis
560,69823,2020-08-24T10:35:34.709Z,2020-08-24T11:05:34.709Z,2020-08-24 11:05:34.717328,Error uploading data,analysis
561,69823,2020-08-24T11:05:34.787Z,2020-08-24T11:35:34.787Z,2020-08-24 11:35:34.794055,Error uploading data,analysis
562,69823,2020-08-24T11:35:34.858Z,2020-08-24T12:05:34.858Z,2020-08-24 12:05:34.866122,Error uploading data,analysis
563,69823,2020-08-24T12:05:34.974Z,2020-08-24T12:35:34.974Z,2020-08-24 12:35:34.982442,Error uploading data,analysis
564,69823,2020-08-24T12:35:35.031Z,2020-08-24T13:05:35.031Z,2020-08-24 13:05:35.038981,Error uploading data,analysis
565,69823,2020-08-24T13:05:35.091Z,2020-08-24T13:35:35.091Z,2020-08-24 13:35:35.098728,Error uploading data,analysis
566,69823,2020-08-24T13:35:35.204Z,2020-08-24T14:05:35.204Z,2020-08-24 14:05:35.213325,Error uploading data,analysis
567,69823,2020-08-24T14:05:35.318Z,2020-08-24T14:35:35.318Z,2020-08-24 14:35:35.325159,Error uploading data,analysis
568,69823,2020-08-24T14:35:35.435Z,2020-08-24T15:05:35.435Z,2020-08-24 15:05:35.444507,Error uploading data,analysis
569,69823,2020-08-24T15:05:35.528Z,2020-08-24T15:35:35.528Z,2020-08-24 15:35:35.536740,Error uploading data,analysis
570,69823,2020-08-24T15:35:35.647Z,2020-08-24T16:05:35.647Z,2020-08-24 16:05:35.654548,Error uploading data,analysis
571,69823,2020-08-24T16:05:35.769Z,2020-08-24T16:35:35.769Z,2020-08-24 16:35:35.776169,Error uploading data,analysis
572,69823,2020-08-24T16:35:35.874Z,2020-08-24T17:05:35.874Z,2020-08-24 17:05:35.883230,Error uploading data,analysis
573,69823,2020-08-24T17:05:35.959Z,2020-08-24T17:35:35.959Z,2020-08-24 17:35:35.966776,Error uploading data,analysis
574,69823,2020-08-24T17:35:36.063Z,2020-08-24T18:05:36.063Z,2020-08-24 18:05:36.071595,Error uploading data,analysis
575,69823,2020-08-24T18:05:36.183Z,2020-08-24T18:35:36.183Z,2020-08-24 18:35:36.191049,Error uploading data,analysis
576,69823,2020-08-24T18:35:36.251Z,2020-08-24T19:05:36.251Z,2020-08-24 19:05:36.259335,Error uploading data,analysis
577,69823,2020-08-24T19:05:36.331Z,2020-08-24T19:35:36.331Z,2020-08-24 19:35:36.338458,Error uploading data,analysis
578,69823,2020-08-24T19:35:36.397Z,2020-08-24T20:05:36.397Z,2020-08-24 20:05:36.406245,Error uploading data,analysis
579,69823,2020-08-24T20:05:36.513Z,2020-08-24T20:35:36.513Z,2020-08-24 20:35:36.520626,Error uploading data,analysis
580,69823,2020-08-24T20:35:36.577Z,2020-08-24T21:05:36.577Z,2020-08-24 21:05:36.584468,Error uploading data,analysis
581,69823,2020-08-24T21:05:36.608Z,2020-08-24T21:35:36.608Z,2020-08-24 21:35:36.615100,Error uploading data,analysis
582,69823,2020-08-24T21:35:36.719Z,2020-08-24T22:05:36.719Z,2020-08-24 22:05:36.726518,Error uploading data,analysis
583,69823,2020-08-24T22:05:36.811Z,2020-08-24T22:35:36.811Z,2020-08-24 22:35:36.818525,Error uploading data,analysis
584,69823,2020-08-24T22:35:36.854Z,2020-08-24T23:05:36.854Z,2020-08-24 23:05:36.868713,Error uploading data,analysis
585,69823,2020-08-24T23:05:36.947Z,2020-08-24T23:35:36.947Z,2020-08-24 23:35:36.958804,Error uploading data,analysis
586,69823,2020-08-24T23:35:37.040Z,2020-08-25T00:05:37.040Z,2020-08-25 00:05:37.050186,Error uploading data,analysis
587,69823,2020-08-25T00:05:37.147Z,2020-08-25T00:35:37.147Z,2020-08-25 00:35:37.154558,Error uploading data,analysis
588,69823,2020-08-25T00:35:37.248Z,2020-08-25T01:05:37.248Z,2020-08-25 01:05:37.256570,Error uploading data,analysis
589,69823,2020-08-25T01:05:37.355Z,2020-08-25T01:35:37.355Z,2020-08-25 01:35:37.362024,Error uploading data,analysis
590,69823,2020-08-25T01:35:37.411Z,2020-08-25T02:05:37.411Z,2020-08-25 02:05:37.418692,Error uploading data,analysis
591,69823,2020-08-25T02:05:37.526Z,2020-08-25T02:35:37.526Z,2020-08-25 02:35:37.533560,Error uploading data,analysis
592,69823,2020-08-25T02:35:37.632Z,2020-08-25T03:05:37.632Z,2020-08-25 03:05:37.640811,Error uploading data,analysis
593,69823,2020-08-25T03:05:37.744Z,2020-08-25T03:35:37.744Z,2020-08-25 03:35:37.751262,Error uploading data,analysis
594,69823,2020-08-25T03:35:37.861Z,2020-08-25T04:05:37.861Z,2020-08-25 04:05:37.869172,Error uploading data,analysis
595,69823,2020-08-25T04:05:37.953Z,2020-08-25T04:35:37.953Z,2020-08-25 04:35:37.961394,Error uploading data,analysis
596,69823,2020-08-25T04:35:38.011Z,2020-08-25T05:05:38.011Z,2020-08-25 05:05:38.021533,Error uploading data,analysis
597,69823,2020-08-25T05:05:38.058Z,2020-08-25T05:35:38.058Z,2020-08-25 05:35:38.066463,Error uploading data,analysis
598,69823,2020-08-25T05:35:38.172Z,2020-08-25T06:05:38.172Z,2020-08-25 06:05:38.180704,Error uploading data,analysis
599,69823,2020-08-25T06:05:38.280Z,2020-08-25T06:35:38.280Z,2020-08-25 06:35:38.288036,Error uploading data,analysis
600,69823,2020-08-25T06:35:38.398Z,2020-08-25T07:05:38.398Z,2020-08-25 07:05:38.405587,Error uploading data,analysis
601,69823,2020-08-25T07:05:38.509Z,2020-08-25T07:35:38.509Z,2020-08-25 07:35:38.517928,Error uploading data,analysis
602,69823,2020-08-25T07:35:38.630Z,2020-08-25T08:05:38.630Z,2020-08-25 08:05:38.637314,Error uploading data,analysis
603,69823,2020-08-25T08:05:38.750Z,2020-08-25T08:35:38.750Z,2020-08-25 08:35:38.757707,Error uploading data,analysis
604,69823,2020-08-25T08:35:38.832Z,2020-08-25T09:05:38.832Z,2020-08-25 09:05:38.843647,Error uploading data,analysis
605,69823,2020-08-25T09:05:38.948Z,2020-08-25T09:35:38.948Z,2020-08-25 09:35:38.956386,Error uploading data,analysis
606,69823,2020-08-25T09:35:39.053Z,2020-08-25T10:05:39.053Z,2020-08-25 10:05:39.059771,Error uploading data,analysis
607,69823,2020-08-25T10:05:39.149Z,2020-08-25T10:35:39.149Z,2020-08-25 10:35:39.156374,Error uploading data,analysis
608,69823,2020-08-25T10:35:39.242Z,2020-08-25T11:05:39.242Z,2020-08-25 11:05:39.250026,Error uploading data,analysis
609,69823,2020-08-25T11:05:39.363Z,2020-08-25T11:35:39.363Z,2020-08-25 11:35:39.370048,Error uploading data,analysis
610,69823,2020-08-25T11:35:39.419Z,2020-08-25T12:05:39.419Z,2020-08-25 12:05:39.427359,Error uploading data,analysis
611,69823,2020-08-25T12:05:39.510Z,2020-08-25T12:35:39.510Z,2020-08-25 12:35:39.517331,Error uploading data,analysis
612,69823,2020-08-25T12:35:39.606Z,2020-08-25T13:05:39.606Z,2020-08-25 13:05:39.613947,Error uploading data,analysis
613,69823,2020-08-25T13:05:39.718Z,2020-08-25T13:35:39.718Z,2020-08-25 13:35:39.726086,Error uploading data,analysis
614,69823,2020-08-25T13:35:39.826Z,2020-08-25T14:05:39.826Z,2020-08-25 14:05:39.833850,Error uploading data,analysis
615,69823,2020-08-25T14:05:39.930Z,2020-08-25T14:35:39.930Z,2020-08-25 14:35:39.937436,Error uploading data,analysis
616,69823,2020-08-25T14:35:40.039Z,2020-08-25T15:05:40.039Z,2020-08-25 15:05:40.047494,Error uploading data,analysis
617,69823,2020-08-25T15:05:40.090Z,2020-08-25T15:35:40.090Z,2020-08-25 15:35:40.097074,Error uploading data,analysis
618,69823,2020-08-25T15:35:40.143Z,2020-08-25T16:05:40.143Z,2020-08-25 16:05:40.150919,Error uploading data,analysis
619,69823,2020-08-25T16:05:40.226Z,2020-08-25T16:35:40.226Z,2020-08-25 16:35:40.233864,Error uploading data,analysis
620,69823,2020-08-25T16:35:40.343Z,2020-08-25T17:05:40.343Z,2020-08-25 17:05:40.352963,Error uploading data,analysis
621,69823,2020-08-25T17:05:40.389Z,2020-08-25T17:35:40.389Z,2020-08-25 17:35:40.396455,Error uploading data,analysis
622,69823,2020-08-25T17:35:40.492Z,2020-08-25T18:05:40.492Z,2020-08-25 18:05:40.500302,Error uploading data,analysis
623,69823,2020-08-25T18:05:40.587Z,2020-08-25T18:35:40.587Z,2020-08-25 18:35:40.594961,Error uploading data,analysis
624,69823,2020-08-25T18:35:40.653Z,2020-08-25T19:05:40.653Z,2020-08-25 19:05:40.664312,Error uploading data,analysis
625,69823,2020-08-25T19:05:40.772Z,2020-08-25T19:35:40.772Z,2020-08-25 19:35:40.780721,Error uploading data,analysis
626,69823,2020-08-25T19:35:40.885Z,2020-08-25T20:05:40.885Z,2020-08-25 20:05:40.892181,Error uploading data,analysis
627,69823,2020-08-25T20:05:40.973Z,2020-08-25T20:35:40.973Z,2020-08-25 20:35:40.981560,Error uploading data,analysis
628,69823,2020-08-25T20:35:41.047Z,2020-08-25T21:05:41.047Z,2020-08-25 21:05:41.055769,Error uploading data,analysis
629,69823,2020-08-25T21:05:41.133Z,2020-08-25T21:35:41.133Z,2020-08-25 21:35:41.141315,Error uploading data,analysis
630,69823,2020-08-25T21:35:41.214Z,2020-08-25T22:05:41.214Z,2020-08-25 22:05:41.222142,Error uploading data,analysis
631,69823,2020-08-25T22:05:41.333Z,2020-08-25T22:35:41.333Z,2020-08-25 22:35:41.340020,Error uploading data,analysis
632,69823,2020-08-25T22:35:41.440Z,2020-08-25T23:05:41.440Z,2020-08-25 23:05:41.448668,Error uploading data,analysis
633,69823,2020-08-25T23:05:41.511Z,2020-08-25T23:35:41.511Z,2020-08-25 23:35:41.519403,Error uploading data,analysis
634,69823,2020-08-25T23:35:41.590Z,2020-08-26T00:05:41.590Z,2020-08-26 00:05:41.598934,Error uploading data,analysis
635,69823,2020-08-26T00:05:41.704Z,2020-08-26T00:35:41.704Z,2020-08-26 00:35:41.711825,Error uploading data,analysis
636,69823,2020-08-26T00:35:41.814Z,2020-08-26T01:05:41.814Z,2020-08-26 01:05:41.822093,Error uploading data,analysis
637,69823,2020-08-26T01:05:41.934Z,2020-08-26T01:35:41.934Z,2020-08-26 01:35:41.942065,Error uploading data,analysis
638,69823,2020-08-26T01:35:42.046Z,2020-08-26T02:05:42.046Z,2020-08-26 02:05:42.054387,Error uploading data,analysis
639,69823,2020-08-26T02:05:42.124Z,2020-08-26T02:35:42.124Z,2020-08-26 02:35:42.131760,Error uploading data,analysis
640,69823,2020-08-26T02:35:42.150Z,2020-08-26T03:05:42.150Z,2020-08-26 03:05:42.158042,Error uploading data,analysis
641,69823,2020-08-26T03:05:42.220Z,2020-08-26T03:35:42.220Z,2020-08-26 03:35:42.230292,Error uploading data,analysis
642,69823,2020-08-26T03:35:42.312Z,2020-08-26T04:05:42.312Z,2020-08-26 04:05:42.320071,Error uploading data,analysis
643,69823,2020-08-26T04:05:42.362Z,2020-08-26T04:35:42.362Z,2020-08-26 04:35:42.370333,Error uploading data,analysis
644,69823,2020-08-26T04:35:42.473Z,2020-08-26T05:05:42.473Z,2020-08-26 05:05:42.481820,Error uploading data,analysis
645,69823,2020-08-26T05:05:42.592Z,2020-08-26T05:35:42.592Z,2020-08-26 05:35:42.600577,Error uploading data,analysis
646,69823,2020-08-26T05:35:42.675Z,2020-08-26T06:05:42.675Z,2020-08-26 06:05:42.682538,Error uploading data,analysis
647,69823,2020-08-26T06:05:42.790Z,2020-08-26T06:35:42.790Z,2020-08-26 06:35:42.799081,Error uploading data,analysis
648,69823,2020-08-26T06:35:42.839Z,2020-08-26T07:05:42.839Z,2020-08-26 07:05:42.847035,Error uploading data,analysis
649,69823,2020-08-26T07:05:42.941Z,2020-08-26T07:35:42.941Z,2020-08-26 07:35:42.949826,Error uploading data,analysis
650,69823,2020-08-26T07:35:43.048Z,2020-08-26T08:05:43.048Z,2020-08-26 08:05:43.058317,Error uploading data,analysis
651,69823,2020-08-26T08:05:43.123Z,2020-08-26T08:35:43.123Z,2020-08-26 08:35:43.129786,Error uploading data,analysis
652,69823,2020-08-26T08:35:43.240Z,2020-08-26T09:05:43.240Z,2020-08-26 09:05:43.248073,Error uploading data,analysis
653,69823,2020-08-26T09:05:43.355Z,2020-08-26T09:35:43.355Z,2020-08-26 09:35:43.362870,Error uploading data,analysis
654,69823,2020-08-26T09:35:43.461Z,2020-08-26T10:05:43.461Z,2020-08-26 10:05:43.469542,Error uploading data,analysis
655,69823,2020-08-26T10:05:43.554Z,2020-08-26T10:35:43.554Z,2020-08-26 10:35:43.562468,Error uploading data,analysis
656,69823,2020-08-26T10:35:43.659Z,2020-08-26T11:05:43.659Z,2020-08-26 11:05:43.666642,Error uploading data,analysis
657,69823,2020-08-26T11:05:43.764Z,2020-08-26T11:35:43.764Z,2020-08-26 11:35:43.772089,Error uploading data,analysis
658,69823,2020-08-26T11:35:43.864Z,2020-08-26T12:05:43.864Z,2020-08-26 12:05:43.873508,Error uploading data,analysis
659,69823,2020-08-26T12:05:43.958Z,2020-08-26T12:35:43.958Z,2020-08-26 12:35:43.965471,Error uploading data,analysis
660,69823,2020-08-26T12:35:44.055Z,2020-08-26T13:05:44.055Z,2020-08-26 13:05:44.063124,Error uploading data,analysis
661,69823,2020-08-26T13:05:44.130Z,2020-08-26T13:35:44.130Z,2020-08-26 13:35:44.137825,Error uploading data,analysis
662,69823,2020-08-26T13:35:44.229Z,2020-08-26T14:05:44.229Z,2020-08-26 14:05:44.237643,Error uploading data,analysis
663,69823,2020-08-26T14:05:44.339Z,2020-08-26T14:35:44.339Z,2020-08-26 14:35:44.346795,Error uploading data,analysis
664,69823,2020-08-26T14:35:44.459Z,2020-08-26T15:05:44.459Z,2020-08-26 15:05:44.467311,Error uploading data,analysis
665,69823,2020-08-26T15:05:44.579Z,2020-08-26T15:35:44.579Z,2020-08-26 15:35:44.586393,Error uploading data,analysis
666,69823,2020-08-26T15:35:44.664Z,2020-08-26T16:05:44.664Z,2020-08-26 16:05:44.672136,Error uploading data,analysis
667,69823,2020-08-26T16:05:44.794Z,2020-08-26T16:35:44.794Z,2020-08-26 16:35:44.802343,Error uploading data,analysis
668,69823,2020-08-26T16:35:44.844Z,2020-08-26T17:05:44.844Z,2020-08-26 17:05:44.851091,Error uploading data,analysis
669,69823,2020-08-26T17:05:44.940Z,2020-08-26T17:35:44.940Z,2020-08-26 17:35:44.948352,Error uploading data,analysis
670,69823,2020-08-26T17:35:45.051Z,2020-08-26T18:05:45.051Z,2020-08-26 18:05:45.061112,Error uploading data,analysis
671,69823,2020-08-26T18:05:45.122Z,2020-08-26T18:35:45.122Z,2020-08-26 18:35:45.129372,Error uploading data,analysis
672,69823,2020-08-26T18:35:45.229Z,2020-08-26T19:05:45.229Z,2020-08-26 19:05:45.237330,Error uploading data,analysis
673,69823,2020-08-26T19:05:45.349Z,2020-08-26T19:35:45.349Z,2020-08-26 19:35:45.358105,Error uploading data,analysis
